id,participant_id,task,item,item_id,item_type,version,version_id,condition,trial_index,trial_id,block_id,key_press,response,correct_response,is_correct,reaction_time
329,10,PV,12,12,critical,,,vi,822,3_48,3,1,True,True,True,1548.0
330,10,WM,12,12,critical,1,,vi,824,3_48,3,c,Same,Same,True,545.0
331,10,PV,37,37,critical,,,au,825,3_49,3,1,True,True,True,1407.0
332,10,PV,57,57,critical,,,au,826,3_50,3,1,True,True,True,1760.0
333,10,PV,62,62,critical,,,au,829,3_51,3,1,True,True,True,1148.0
334,10,WM,62,62,critical,1,,au,831,3_51,3,c,Same,Same,True,1173.0
335,10,PV,50,50,critical,,,au,836,3_52,3,1,True,True,True,1169.0
336,10,WM,50,50,critical,3,,vi,840,3_52,3,c,Same,Same,True,1331.0
337,10,PV,27,27,critical,,,vi,843,3_53,3,1,True,True,True,2067.0
338,10,WM,27,27,critical,1,,au,845,3_53,3,c,Same,Same,True,2093.0
339,10,PV,107,107,filler,,,au,848,3_54,3,3,False,False,True,2876.0
340,10,WM,107,107,filler,3,,au,850,3_54,3,c,Same,Different,False,1124.0
341,10,PV,36,36,critical,,,vi,853,3_55,3,3,False,True,False,888.0
342,10,WM,36,36,critical,3,,au,855,3_55,3,c,Same,Same,True,581.0
343,10,PV,135,135,filler,,,au,858,3_56,3,3,False,False,True,1061.0
344,10,WM,135,135,filler,1,,vi,860,3_56,3,b,Different,Different,True,724.0
345,10,PV,168,168,filler,,,F,863,3_57,3,1,True,True,True,5469.0
346,10,WM,168,168,filler,1,,au,865,3_57,3,b,Different,Different,True,1377.0
347,10,PV,154,154,filler,,,F,870,3_58,3,3,False,False,True,1381.0
348,10,WM,154,154,filler,3,,vi,874,3_58,3,c,Same,Same,True,928.0
349,10,PV,13,13,critical,,,vi,879,3_59,3,1,True,True,True,1011.0
350,10,WM,13,13,critical,3,,vi,883,3_59,3,c,Same,Same,True,679.0
351,10,PV,100,100,filler,,,au,886,3_60,3,3,False,False,True,1414.0
352,10,WM,100,100,filler,1,,au,888,3_60,3,b,Different,Different,True,1171.0
353,10,PV,139,139,filler,,,au,893,3_61,3,3,False,False,True,1458.0
354,10,WM,139,139,filler,3,,vi,897,3_61,3,b,Different,Different,True,910.0
355,14,PV,pv_practice_1,pv_practice_1,practice,,,au,8,pv_practice_1_1,pv_practice_1,1,True,True,True,1302.0
356,14,PV,pv_practice_4,pv_practice_4,practice,,,o,10,pv_practice_1_4,pv_practice_1,1,True,True,True,1343.0
357,14,PV,pv_practice_2,pv_practice_2,practice,,,vi,12,pv_practice_1_2,pv_practice_1,3,False,False,True,1247.0
358,14,PV,pv_practice_3,pv_practice_3,practice,,,o,14,pv_practice_1_3,pv_practice_1,3,False,False,True,1776.0
359,14,WM,aud_practice_4,aud_practice_4,practice,1,,au,22,aud_practice_1_4,aud_practice_1,b,Different,Different,True,1362.0
360,14,WM,aud_practice_2,aud_practice_2,practice,3,,au,28,aud_practice_1_2,aud_practice_1,c,Same,Different,False,649.0
361,14,WM,aud_practice_3,aud_practice_3,practice,3,,au,34,aud_practice_1_3,aud_practice_1,b,Different,Same,False,1188.0
362,14,WM,aud_practice_1,aud_practice_1,practice,1,,au,40,aud_practice_1_1,aud_practice_1,b,Different,Same,False,570.0
363,14,WM,vis_practice_1,vis_practice_1,practice,1,,vi,48,vis_practice_1_1,vis_practice_1,c,Same,Same,True,1860.0
364,14,WM,vis_practice_4,vis_practice_4,practice,1,,vi,54,vis_practice_1_4,vis_practice_1,b,Different,Different,True,746.0
365,14,WM,vis_practice_2,vis_practice_2,practice,3,,vi,64,vis_practice_1_2,vis_practice_1,b,Different,Different,True,1721.0
366,14,WM,vis_practice_3,vis_practice_3,practice,3,,vi,74,vis_practice_1_3,vis_practice_1,c,Same,Same,True,3281.0
367,14,PV,p_1,p_1,practice,,,au,80,1_0,1,1,True,False,False,1617.0
368,14,WM,p_1,p_1,practice,1,,au,82,1_0,1,b,Different,Same,False,1131.0
369,14,PV,p_2,p_2,practice,,,o,85,1_1,1,1,True,True,True,1464.0
370,14,WM,p_2,p_2,practice,3,,au,87,1_1,1,b,Different,Different,True,1611.0
371,14,PV,p_3,p_3,practice,,,o,90,1_2,1,1,True,True,True,1026.0
372,14,WM,p_3,p_3,practice,1,,vi,92,1_2,1,b,Different,Different,True,469.0
373,14,PV,p_4,p_4,practice,,,vi,97,1_3,1,1,True,False,False,970.0
374,14,WM,p_4,p_4,practice,3,,vi,101,1_3,1,b,Different,Same,False,1031.0
375,14,PV,78,78,filler,,,vi,102,1_0,1,3,False,False,True,2053.0
376,14,PV,129,129,filler,,,au,105,2_0,2,3,False,False,True,1517.0
377,14,PV,71,71,critical,,,au,110,3_0,3,1,True,True,True,2031.0
378,14,WM,71,71,critical,3,,au,112,3_0,3,c,Same,Same,True,1594.0
379,15,PV,pv_practice_1,pv_practice_1,practice,,,au,8,pv_practice_1_1,pv_practice_1,1,True,True,True,3332.0
380,15,PV,pv_practice_2,pv_practice_2,practice,,,vi,10,pv_practice_1_2,pv_practice_1,1,True,False,False,3213.0
381,15,PV,pv_practice_3,pv_practice_3,practice,,,o,12,pv_practice_1_3,pv_practice_1,1,True,False,False,6008.0
382,15,PV,pv_practice_4,pv_practice_4,practice,,,o,14,pv_practice_1_4,pv_practice_1,3,False,True,False,663.0
383,15,WM,vis_practice_4,vis_practice_4,practice,1,,vi,22,vis_practice_1_4,vis_practice_1,b,Different,Different,True,2550.0
384,15,WM,vis_practice_2,vis_practice_2,practice,3,,vi,32,vis_practice_1_2,vis_practice_1,b,Different,Different,True,895.0
385,15,WM,vis_practice_1,vis_practice_1,practice,1,,vi,38,vis_practice_1_1,vis_practice_1,c,Same,Same,True,16.0
386,15,WM,vis_practice_3,vis_practice_3,practice,3,,vi,48,vis_practice_1_3,vis_practice_1,b,Different,Same,False,451.0
387,15,WM,aud_practice_4,aud_practice_4,practice,1,,au,56,aud_practice_1_4,aud_practice_1,b,Different,Different,True,1981.0
388,15,WM,aud_practice_2,aud_practice_2,practice,3,,au,62,aud_practice_1_2,aud_practice_1,c,Same,Different,False,2831.0
389,15,WM,aud_practice_3,aud_practice_3,practice,3,,au,68,aud_practice_1_3,aud_practice_1,b,Different,Same,False,1179.0
390,15,WM,aud_practice_1,aud_practice_1,practice,1,,au,74,aud_practice_1_1,aud_practice_1,b,Different,Same,False,32.0
391,15,PV,p_1,p_1,practice,,,au,80,1_0,1,3,False,False,True,4948.0
392,15,WM,p_1,p_1,practice,1,,au,82,1_0,1,b,Different,Same,False,2493.0
393,15,PV,p_2,p_2,practice,,,o,85,1_1,1,3,False,True,False,1264.0
394,15,WM,p_2,p_2,practice,3,,au,87,1_1,1,b,Different,Different,True,14018.0
395,15,PV,p_3,p_3,practice,,,o,90,1_2,1,3,False,True,False,2774.0
396,15,WM,p_3,p_3,practice,1,,vi,92,1_2,1,b,Different,Different,True,6097.0
397,15,PV,p_4,p_4,practice,,,vi,97,1_3,1,3,False,False,True,173.0
398,15,WM,p_4,p_4,practice,3,,vi,101,1_3,1,b,Different,Same,False,97.0
399,15,PV,112,112,filler,,,vi,102,1_0,1,3,False,False,True,981.0
400,15,PV,141,141,filler,,,au,107,1_1,1,3,False,False,True,1232.0
401,15,WM,141,141,filler,3,,vi,111,1_1,1,b,Different,Different,True,3366.0
402,15,PV,121,121,filler,,,vi,114,1_2,1,3,False,False,True,6626.0
403,15,WM,121,121,filler,3,,au,116,1_2,1,b,Different,Different,True,2282.0
404,15,PV,175,175,filler,,,F,119,1_3,1,3,False,True,False,510.0
405,15,WM,175,175,filler,3,,au,121,1_3,1,b,Different,Different,True,446.0
406,15,PV,84,84,filler,,,vi,124,1_4,1,1,True,False,False,798.0
407,15,WM,84,84,filler,1,,vi,126,1_4,1,b,Different,Different,True,224.0
408,15,PV,15,15,critical,,,vi,129,1_5,1,3,False,True,False,335.0
409,15,WM,15,15,critical,1,,vi,131,1_5,1,b,Different,Same,False,4.0
410,15,PV,42,42,critical,,,au,132,1_6,1,3,False,True,False,287.0
411,15,PV,72,72,critical,,,au,135,1_7,1,3,False,True,False,9.0
412,15,WM,72,72,critical,1,,au,137,1_7,1,b,Different,Same,False,218.0
413,15,PV,58,58,critical,,,au,138,1_8,1,3,False,True,False,94.0
414,15,PV,26,26,critical,,,vi,143,1_9,1,3,False,True,False,3.0
415,15,WM,26,26,critical,3,,vi,147,1_9,1,b,Different,Same,False,171.0
416,15,PV,35,35,critical,,,vi,150,1_10,1,3,False,True,False,116.0
417,15,WM,35,35,critical,1,,au,152,1_10,1,b,Different,Same,False,33.0
418,15,PV,23,23,critical,,,vi,153,1_11,1,3,False,True,False,2478.0
419,15,PV,160,160,filler,,,F,156,1_12,1,3,False,False,True,122.0
420,15,WM,160,160,filler,1,,au,158,1_12,1,b,Different,Same,False,283.0
421,15,PV,75,75,filler,,,vi,159,1_13,1,1,True,False,False,161.0
422,15,PV,146,146,filler,,,F,160,1_14,1,3,False,False,True,52.0
423,15,PV,10,10,critical,,,vi,163,1_15,1,1,True,True,True,190.0
424,15,WM,10,10,critical,3,,au,165,1_15,1,b,Different,Same,False,129.0
425,15,PV,48,48,critical,,,au,168,1_16,1,1,True,True,True,2.0
426,15,WM,48,48,critical,3,,au,170,1_16,1,b,Different,Same,False,714.0
427,15,PV,98,98,filler,,,au,173,1_17,1,1,True,False,False,128.0
428,15,WM,98,98,filler,1,,au,175,1_17,1,b,Different,Different,True,195.0
429,15,PV,110,110,filler,,,vi,176,1_18,1,3,False,False,True,2.0
430,15,PV,164,164,filler,,,F,179,1_19,1,1,True,False,False,457.0
431,15,WM,164,164,filler,3,,au,181,1_19,1,b,Different,Same,False,335.0
432,15,PV,53,53,critical,,,au,184,1_20,1,1,True,True,True,320.0
433,15,WM,53,53,critical,1,,vi,186,1_20,1,b,Different,Same,False,273.0
434,15,PV,180,180,filler,,,F,189,1_21,1,1,True,True,True,299.0
435,15,WM,180,180,filler,1,,vi,191,1_21,1,b,Different,Different,True,331.0
436,15,PV,105,105,filler,,,au,194,1_22,1,1,True,False,False,57.0
437,15,WM,105,105,filler,3,,au,196,1_22,1,b,Different,Different,True,450.0
438,15,PV,149,149,filler,,,F,199,1_23,1,1,True,False,False,181.0
439,15,WM,149,149,filler,1,,vi,201,1_23,1,b,Different,Same,False,407.0
440,15,PV,92,92,filler,,,au,202,1_24,1,1,True,False,False,1.0
441,15,PV,183,183,filler,,,F,207,1_25,1,3,False,True,False,452.0
442,15,WM,183,183,filler,3,,vi,211,1_25,1,b,Different,Different,True,260.0
443,15,PV,18,18,critical,,,vi,214,1_26,1,3,False,True,False,626.0
444,15,WM,18,18,critical,1,,vi,216,1_26,1,b,Different,Same,False,205.0
445,15,PV,109,109,filler,,,vi,217,1_27,1,1,True,False,False,1318.0
446,15,PV,122,122,filler,,,vi,220,1_28,1,3,False,False,True,6877.0
447,15,WM,122,122,filler,3,,au,222,1_28,1,b,Different,Different,True,1530.0
448,15,PV,64,64,critical,,,au,227,1_29,1,3,False,True,False,782.0
449,15,WM,64,64,critical,3,,vi,231,1_29,1,b,Different,Same,False,34.0
450,15,PV,90,90,filler,,,vi,236,1_30,1,3,False,False,True,28.0
451,15,WM,90,90,filler,3,,vi,240,1_30,1,b,Different,Different,True,186.0
452,15,PV,50,50,critical,,,au,243,1_31,1,3,False,True,False,375.0
453,15,WM,50,50,critical,1,,vi,245,1_31,1,b,Different,Same,False,7.0
454,15,PV,61,61,critical,,,au,250,1_32,1,3,False,True,False,141.0
455,15,WM,61,61,critical,3,,vi,254,1_32,1,c,Same,Same,True,448.0
456,15,PV,106,106,filler,,,au,257,1_33,1,3,False,False,True,827.0
457,15,WM,106,106,filler,3,,au,259,1_33,1,c,Same,Different,False,249.0
458,15,PV,101,101,filler,,,au,262,1_34,1,3,False,False,True,138.0
459,15,WM,101,101,filler,1,,au,264,1_34,1,c,Same,Different,False,1606.0
460,15,PV,136,136,filler,,,au,267,1_35,1,1,True,False,False,123.0
461,15,WM,136,136,filler,1,,vi,269,1_35,1,c,Same,Different,False,4.0
462,15,PV,87,87,filler,,,vi,274,1_36,1,1,True,False,False,3.0
463,15,WM,87,87,filler,3,,vi,278,1_36,1,c,Same,Different,False,49.0
464,15,PV,40,40,critical,,,au,279,1_37,1,1,True,True,True,341.0
465,15,PV,19,19,critical,,,vi,280,1_38,1,3,False,True,False,152.0
466,15,PV,155,155,filler,,,F,281,1_39,1,1,True,False,False,160.0
467,15,PV,77,77,filler,,,vi,282,1_40,1,1,True,False,False,8.0
468,15,PV,178,178,filler,,,F,283,1_41,1,1,True,True,True,96.0
469,15,PV,36,36,critical,,,vi,286,1_42,1,3,False,True,False,127.0
470,15,WM,36,36,critical,1,,au,288,1_42,1,b,Different,Same,False,25.0
471,15,PV,27,27,critical,,,vi,293,1_43,1,1,True,True,True,121.0
472,15,WM,27,27,critical,3,,vi,297,1_43,1,b,Different,Same,False,131.0
473,15,PV,154,154,filler,,,F,302,1_44,1,1,True,False,False,314.0
474,15,WM,154,154,filler,3,,vi,306,1_44,1,c,Same,Same,True,15.0
475,15,PV,44,44,critical,,,au,309,1_45,1,3,False,True,False,159.0
476,15,WM,44,44,critical,3,,au,311,1_45,1,b,Different,Same,False,32.0
477,15,PV,172,172,filler,,,F,314,1_46,1,3,False,True,False,328.0
478,15,WM,172,172,filler,1,,au,316,1_46,1,c,Same,Different,False,418.0
479,15,PV,73,73,filler,,,vi,317,1_47,1,3,False,False,True,8677.0
480,15,PV,81,81,filler,,,vi,320,1_48,1,3,False,False,True,75.0
481,15,WM,81,81,filler,1,,vi,322,1_48,1,c,Same,Different,False,146.0
482,15,PV,133,133,filler,,,au,325,1_49,1,3,False,False,True,18.0
483,15,WM,133,133,filler,1,,vi,327,1_49,1,c,Same,Different,False,8331.0
484,15,PV,97,97,filler,,,au,330,1_50,1,1,True,False,False,469.0
485,15,WM,97,97,filler,1,,au,332,1_50,1,c,Same,Different,False,8724.0
486,15,PV,67,67,critical,,,au,335,1_51,1,1,True,True,True,1910.0
487,15,WM,67,67,critical,1,,au,337,1_51,1,c,Same,Same,True,1747.0
488,15,PV,169,169,filler,,,F,338,1_52,1,3,False,True,False,993.0
489,15,PV,8,8,critical,,,vi,341,1_53,1,1,True,True,True,233.0
490,15,WM,8,8,critical,3,,au,343,1_53,1,c,Same,Same,True,194.0
491,15,PV,3,3,critical,,,vi,344,1_54,1,3,False,True,False,134.0
492,15,PV,57,57,critical,,,au,345,1_55,1,3,False,True,False,182.0
493,15,PV,5,5,critical,,,vi,346,1_56,1,3,False,True,False,385.0
494,15,PV,116,116,filler,,,vi,349,1_57,1,1,True,False,False,74.0
495,15,WM,116,116,filler,1,,au,351,1_57,1,c,Same,Different,False,156.0
496,15,PV,140,140,filler,,,au,356,1_58,1,3,False,False,True,558.0
497,15,WM,140,140,filler,3,,vi,360,1_58,1,b,Different,Different,True,5384.0
498,15,PV,127,127,filler,,,au,361,1_59,1,3,False,False,True,258.0
499,15,PV,173,173,filler,,,F,366,2_0,2,1,True,True,True,3198.0
500,15,WM,173,173,filler,1,,au,368,2_0,2,b,Different,Different,True,1236.0
501,15,PV,55,55,critical,,,au,369,2_1,2,1,True,True,True,17125.0
502,15,PV,147,147,filler,,,F,370,2_2,2,1,True,False,False,898.0
503,15,PV,123,123,filler,,,vi,373,2_3,2,3,False,False,True,190.0
504,15,WM,123,123,filler,3,,au,375,2_3,2,b,Different,Different,True,1298.0
505,15,PV,93,93,filler,,,au,376,2_4,2,1,True,False,False,302.0
506,15,PV,166,166,filler,,,F,379,2_5,2,1,True,True,True,197.0
507,15,WM,166,166,filler,1,,au,381,2_5,2,b,Different,Different,True,369.0
508,15,PV,117,117,filler,,,vi,384,2_6,2,1,True,False,False,122.0
509,15,WM,117,117,filler,1,,au,386,2_6,2,b,Different,Different,True,462.0
510,15,PV,168,168,filler,,,F,389,2_7,2,1,True,True,True,530.0
511,15,WM,168,168,filler,1,,au,391,2_7,2,b,Different,Different,True,56.0
512,15,PV,52,52,critical,,,au,394,2_8,2,1,True,True,True,529.0
513,15,WM,52,52,critical,1,,vi,396,2_8,2,b,Different,Same,False,129.0
514,15,PV,177,177,filler,,,F,397,2_9,2,1,True,True,True,86.0
515,15,PV,134,134,filler,,,au,400,2_10,2,1,True,False,False,110.0
516,15,WM,134,134,filler,1,,vi,402,2_10,2,b,Different,Different,True,95.0
517,15,PV,11,11,critical,,,vi,405,2_11,2,1,True,True,True,396.0
518,15,WM,11,11,critical,3,,au,407,2_11,2,b,Different,Same,False,38.0
519,15,PV,34,34,critical,,,vi,410,2_12,2,3,False,True,False,450.0
520,15,WM,34,34,critical,1,,au,412,2_12,2,b,Different,Same,False,167.0
521,15,PV,16,16,critical,,,vi,415,2_13,2,1,True,True,True,55.0
522,15,WM,16,16,critical,1,,vi,417,2_13,2,b,Different,Same,False,112.0
523,15,PV,13,13,critical,,,vi,420,2_14,2,1,True,True,True,323.0
524,15,WM,13,13,critical,1,,vi,422,2_14,2,b,Different,Same,False,79.0
525,15,PV,139,139,filler,,,au,427,2_15,2,3,False,False,True,430.0
526,15,WM,139,139,filler,3,,vi,431,2_15,2,b,Different,Different,True,258.0
527,15,PV,145,145,filler,,,F,432,2_16,2,3,False,False,True,89.0
528,15,PV,115,115,filler,,,vi,435,2_17,2,1,True,False,False,5.0
529,15,WM,115,115,filler,1,,au,437,2_17,2,b,Different,Different,True,83.0
530,15,PV,137,137,filler,,,au,440,2_18,2,3,False,False,True,29.0
531,15,WM,137,137,filler,1,,vi,442,2_18,2,b,Different,Different,True,166.0
532,15,PV,30,30,critical,,,vi,447,2_19,2,1,True,True,True,382.0
533,15,WM,30,30,critical,3,,vi,451,2_19,2,b,Different,Same,False,1016.0
534,15,PV,150,150,filler,,,F,454,2_20,2,3,False,False,True,187.0
535,15,WM,150,150,filler,1,,vi,456,2_20,2,b,Different,Same,False,412.0
536,15,PV,45,45,critical,,,au,459,2_21,2,1,True,True,True,19.0
537,15,WM,45,45,critical,3,,au,461,2_21,2,b,Different,Same,False,1127.0
538,15,PV,2,2,critical,,,vi,462,2_22,2,1,True,True,True,399.0
539,15,PV,129,129,filler,,,au,463,2_23,2,1,True,False,False,123.0
540,15,PV,104,104,filler,,,au,466,2_24,2,1,True,False,False,273.0
541,15,WM,104,104,filler,3,,au,468,2_24,2,c,Same,Different,False,469.0
542,15,PV,143,143,filler,,,au,473,2_25,2,1,True,False,False,23.0
543,15,WM,143,143,filler,3,,vi,477,2_25,2,b,Different,Different,True,350.0
544,15,PV,7,7,critical,,,vi,480,2_26,2,1,True,True,True,488.0
545,15,WM,7,7,critical,3,,au,482,2_26,2,b,Different,Same,False,667.0
546,15,PV,56,56,critical,,,au,483,2_27,2,1,True,True,True,145.0
547,15,PV,32,32,critical,,,vi,486,2_28,2,1,True,True,True,668.0
548,15,WM,32,32,critical,1,,au,488,2_28,2,b,Different,Same,False,391.0
549,15,PV,163,163,filler,,,F,491,2_29,2,1,True,False,False,263.0
550,15,WM,163,163,filler,3,,au,493,2_29,2,b,Different,Same,False,334.0
551,15,PV,151,151,filler,,,F,496,2_30,2,1,True,False,False,128.0
552,15,WM,151,151,filler,1,,vi,498,2_30,2,b,Different,Same,False,161.0
553,15,PV,89,89,filler,,,vi,503,2_31,2,1,True,False,False,78.0
554,15,WM,89,89,filler,3,,vi,507,2_31,2,b,Different,Different,True,544.0
555,15,PV,24,24,critical,,,vi,508,2_32,2,3,False,True,False,113.0
556,15,PV,78,78,filler,,,vi,509,2_33,2,1,True,False,False,597.0
557,15,PV,128,128,filler,,,au,510,2_34,2,3,False,False,True,208.0
558,15,PV,86,86,filler,,,vi,515,2_35,2,1,True,False,False,258.0
559,15,WM,86,86,filler,3,,vi,519,2_35,2,b,Different,Different,True,21.0
560,15,PV,68,68,critical,,,au,522,2_36,2,1,True,True,True,152.0
561,15,WM,68,68,critical,1,,au,524,2_36,2,b,Different,Same,False,323.0
562,15,PV,71,71,critical,,,au,527,2_37,2,1,True,True,True,68.0
563,15,WM,71,71,critical,1,,au,529,2_37,2,b,Different,Same,False,312.0
564,15,PV,63,63,critical,,,au,534,2_38,2,1,True,True,True,22.0
565,15,WM,63,63,critical,3,,vi,538,2_38,2,b,Different,Same,False,514.0
566,15,PV,28,28,critical,,,vi,543,2_39,2,1,True,True,True,9993.0
567,15,WM,28,28,critical,3,,vi,547,2_39,2,b,Different,Same,False,290.0
568,15,PV,47,47,critical,,,au,550,2_40,2,1,True,True,True,5.0
569,15,WM,47,47,critical,3,,au,552,2_40,2,b,Different,Same,False,18.0
570,15,PV,182,182,filler,,,F,555,2_41,2,1,True,True,True,345.0
571,15,WM,182,182,filler,1,,vi,557,2_41,2,b,Different,Different,True,313.0
572,15,PV,85,85,filler,,,vi,562,2_42,2,3,False,False,True,193.0
573,15,WM,85,85,filler,3,,vi,566,2_42,2,b,Different,Different,True,73.0
574,15,PV,74,74,filler,,,vi,567,2_43,2,1,True,False,False,6.0
575,15,PV,39,39,critical,,,au,568,2_44,2,1,True,True,True,294.0
576,15,PV,41,41,critical,,,au,569,2_45,2,3,False,True,False,152.0
577,15,PV,157,157,filler,,,F,570,2_46,2,1,True,False,False,255.0
578,15,PV,111,111,filler,,,vi,571,2_47,2,3,False,False,True,413.0
579,15,PV,54,54,critical,,,au,574,2_48,2,3,False,True,False,198.0
580,15,WM,54,54,critical,1,,vi,576,2_48,2,b,Different,Same,False,10.0
581,15,PV,165,165,filler,,,F,577,2_49,2,1,True,True,True,258.0
582,15,PV,91,91,filler,,,au,578,2_50,2,1,True,False,False,254.0
583,15,PV,179,179,filler,,,F,581,2_51,2,3,False,True,False,139.0
584,15,WM,179,179,filler,1,,vi,583,2_51,2,b,Different,Different,True,539.0
585,15,PV,156,156,filler,,,F,584,2_52,2,3,False,False,True,2377.0
586,15,PV,62,62,critical,,,au,589,2_53,2,1,True,True,True,545.0
587,15,WM,62,62,critical,3,,vi,593,2_53,2,c,Same,Same,True,633.0
588,15,PV,22,22,critical,,,vi,594,2_54,2,3,False,True,False,1107.0
589,15,PV,126,126,filler,,,vi,597,2_55,2,1,True,False,False,554.0
590,15,WM,126,126,filler,3,,au,599,2_55,2,b,Different,Different,True,50.0
591,15,PV,120,120,filler,,,vi,602,2_56,2,3,False,False,True,225.0
592,15,WM,120,120,filler,1,,au,604,2_56,2,b,Different,Different,True,975.0
593,15,PV,103,103,filler,,,au,607,2_57,2,1,True,False,False,44.0
594,15,WM,103,103,filler,3,,au,609,2_57,2,b,Different,Different,True,188.0
595,15,PV,95,95,filler,,,au,610,2_58,2,3,False,False,True,340.0
596,15,PV,4,4,critical,,,vi,611,2_59,2,3,False,True,False,644.0
597,15,PV,107,107,filler,,,au,614,2_60,2,1,True,False,False,248.0
598,15,WM,107,107,filler,3,,au,616,2_60,2,b,Different,Different,True,139.0
599,15,PV,83,83,filler,,,vi,619,2_61,2,3,False,False,True,130.0
600,15,WM,83,83,filler,1,,vi,621,2_61,2,b,Different,Different,True,23.0
601,15,PV,31,31,critical,,,vi,626,3_0,3,3,False,True,False,779.0
602,15,WM,31,31,critical,1,,au,628,3_0,3,b,Different,Same,False,236.0
603,15,PV,159,159,filler,,,F,631,3_1,3,1,True,False,False,48.0
604,15,WM,159,159,filler,1,,au,633,3_1,3,b,Different,Same,False,228.0
605,15,PV,114,114,filler,,,vi,634,3_2,3,1,True,False,False,2.0
606,15,PV,181,181,filler,,,F,637,3_3,3,3,False,True,False,26.0
607,15,WM,181,181,filler,1,,vi,639,3_3,3,b,Different,Different,True,173.0
608,15,PV,12,12,critical,,,vi,642,3_4,3,3,False,True,False,117.0
609,15,WM,12,12,critical,3,,au,644,3_4,3,b,Different,Same,False,2133.0
610,15,PV,21,21,critical,,,vi,645,3_5,3,3,False,True,False,94.0
611,15,PV,130,130,filler,,,au,646,3_6,3,3,False,False,True,94.0
612,15,PV,158,158,filler,,,F,647,3_7,3,1,True,False,False,57.0
613,15,PV,37,37,critical,,,au,648,3_8,3,3,False,True,False,47.0
614,15,PV,6,6,critical,,,vi,649,3_9,3,3,False,True,False,49.0
615,15,PV,14,14,critical,,,vi,652,3_10,3,1,True,True,True,375.0
616,15,WM,14,14,critical,1,,vi,654,3_10,3,c,Same,Same,True,1.0
617,15,PV,170,170,filler,,,F,655,3_11,3,1,True,True,True,164.0
618,15,PV,119,119,filler,,,vi,658,3_12,3,1,True,False,False,201.0
619,15,WM,119,119,filler,1,,au,660,3_12,3,c,Same,Different,False,165.0
620,15,PV,60,60,critical,,,au,661,3_13,3,1,True,True,True,141.0
621,15,PV,118,118,filler,,,vi,664,3_14,3,1,True,False,False,141.0
622,15,WM,118,118,filler,1,,au,666,3_14,3,b,Different,Different,True,70.0
623,15,PV,102,102,filler,,,au,669,3_15,3,3,False,False,True,67.0
624,15,WM,102,102,filler,1,,au,671,3_15,3,c,Same,Different,False,228.0
625,15,PV,153,153,filler,,,F,676,3_16,3,1,True,False,False,88.0
626,15,WM,153,153,filler,3,,vi,680,3_16,3,b,Different,Same,False,364.0
627,15,PV,96,96,filler,,,au,681,3_17,3,1,True,False,False,473.0
628,15,PV,100,100,filler,,,au,684,3_18,3,3,False,False,True,16.0
629,15,WM,100,100,filler,1,,au,686,3_18,3,b,Different,Different,True,237.0
630,15,PV,148,148,filler,,,F,687,3_19,3,3,False,False,True,46.0
631,15,PV,66,66,critical,,,au,692,3_20,3,1,True,True,True,41.0
632,15,WM,66,66,critical,3,,vi,696,3_20,3,c,Same,Same,True,215.0
633,15,PV,69,69,critical,,,au,699,3_21,3,1,True,True,True,241.0
634,15,WM,69,69,critical,1,,au,701,3_21,3,b,Different,Same,False,4.0
635,15,PV,132,132,filler,,,au,702,3_22,3,1,True,False,False,338.0
